# x u(x,t)
5.200195312500000000e-02 2.144906910751385731e-01
5.212402343750000000e-02 2.149413087187302673e-01
5.224609375000000000e-02 2.153917999178877607e-01
5.236816406250000000e-02 2.158421644075989576e-01
5.249023437500000000e-02 2.162924019229257311e-01
5.261230468750000000e-02 2.167425121990053660e-01
5.273437500000000000e-02 2.171924949710489494e-01
5.285644531250000000e-02 2.176423499743439238e-01
5.297851562500000000e-02 2.180920769442515894e-01
5.310058593750000000e-02 2.185416756162097407e-01
5.322265625000000000e-02 2.189911457257303629e-01
5.334472656250000000e-02 2.194404870084022685e-01
5.346679687500000000e-02 2.198896991998893491e-01
5.358886718750000000e-02 2.203387820359320459e-01
5.371093750000000000e-02 2.207877352523458514e-01
5.383300781250000000e-02 2.212365585850235294e-01
5.395507812500000000e-02 2.216852517699338665e-01
5.407714843750000000e-02 2.221338145431224487e-01
5.419921875000000000e-02 2.225822466407106626e-01
5.432128906250000000e-02 2.230305477988981100e-01
5.444335937500000000e-02 2.234787177539603598e-01
5.456542968750000000e-02 2.239267562422510849e-01
5.468750000000000000e-02 2.243746630002000364e-01
5.480957031250000000e-02 2.248224377643159855e-01
5.493164062500000000e-02 2.252700802711841421e-01
5.505371093750000000e-02 2.257175902574680149e-01
5.517578125000000000e-02 2.261649674599088555e-01
5.529785156250000000e-02 2.266122116153264643e-01
5.541992187500000000e-02 2.270593224606185234e-01
5.554199218750000000e-02 2.275062997327613745e-01
5.566406250000000000e-02 2.279531431688094356e-01
5.578613281250000000e-02 2.283998525058966445e-01
5.590820312500000000e-02 2.288464274812351262e-01
5.603027343750000000e-02 2.292928678321164704e-01
5.615234375000000000e-02 2.297391732959113142e-01
5.627441406250000000e-02 2.301853436100695094e-01
5.639648437500000000e-02 2.306313785121206217e-01
5.651855468750000000e-02 2.310772777396740418e-01
5.664062500000000000e-02 2.315230410304181530e-01
5.676269531250000000e-02 2.319686681221226621e-01
5.688476562500000000e-02 2.324141587526361852e-01
5.700683593750000000e-02 2.328595126598880516e-01
5.712890625000000000e-02 2.333047295818880540e-01
5.725097656250000000e-02 2.337498092567267260e-01
5.737304687500000000e-02 2.341947514225750648e-01
5.749511718750000000e-02 2.346395558176851137e-01
5.761718750000000000e-02 2.350842221803896015e-01
5.773925781250000000e-02 2.355287502491030804e-01
5.786132812500000000e-02 2.359731397623211491e-01
5.798339843750000000e-02 2.364173904586207853e-01
5.810546875000000000e-02 2.368615020766606238e-01
5.822753906250000000e-02 2.373054743551814838e-01
5.834960937500000000e-02 2.377493070330057856e-01
5.847167968750000000e-02 2.381929998490384393e-01
5.859375000000000000e-02 2.386365525422657896e-01
5.871582031250000000e-02 2.390799648517579479e-01
5.883789062500000000e-02 2.395232365166664601e-01
5.895996093750000000e-02 2.399663672762262223e-01
5.908203125000000000e-02 2.404093568697544536e-01
5.920410156250000000e-02 2.408522050366521672e-01
5.932617187500000000e-02 2.412949115164031710e-01
5.944824218750000000e-02 2.417374760485745400e-01
5.957031250000000000e-02 2.421798983728168653e-01
5.969238281250000000e-02 2.426221782288647266e-01
5.981445312500000000e-02 2.430643153565360814e-01
5.993652343750000000e-02 2.435063094957331808e-01
6.005859375000000000e-02 2.439481603864421533e-01
6.018066406250000000e-02 2.443898677687336707e-01
6.030273437500000000e-02 2.448314313827623934e-01
6.042480468750000000e-02 2.452728509687682190e-01
6.054687500000000000e-02 2.457141262670748116e-01
6.066894531250000000e-02 2.461552570180918498e-01
6.079101562500000000e-02 2.465962429623131669e-01
6.091308593750000000e-02 2.470370838403182501e-01
6.103515625000000000e-02 2.474777793927714908e-01
6.115722656250000000e-02 2.479183293604233229e-01
6.127929687500000000e-02 2.483587334841094452e-01
6.140136718750000000e-02 2.487989915047515710e-01
6.152343750000000000e-02 2.492391031633570120e-01
6.164550781250000000e-02 2.496790682010197049e-01
6.176757812500000000e-02 2.501188863589192679e-01
6.188964843750000000e-02 2.505585573783224440e-01
6.201171875000000000e-02 2.509980810005816299e-01
6.213378906250000000e-02 2.514374569671365411e-01
6.225585937500000000e-02 2.518766850195136575e-01
6.237792968750000000e-02 2.523157648993266666e-01
6.250000000000000000e-02 2.527546963482755760e-01
6.262207031250000000e-02 2.531934791081490999e-01
6.274414062500000000e-02 2.536321129208219949e-01
6.286621093750000000e-02 2.540705975282576690e-01
6.298828125000000000e-02 2.545089326725065715e-01
6.311035156250000000e-02 2.549471180957079697e-01
6.323242187500000000e-02 2.553851535400881723e-01
6.335449218750000000e-02 2.558230387479624723e-01
6.347656250000000000e-02 2.562607734617340927e-01
6.359863281250000000e-02 2.566983574238954069e-01
6.372070312500000000e-02 2.571357903770265518e-01
6.384277343750000000e-02 2.575730720637971483e-01
6.396484375000000000e-02 2.580102022269656903e-01
6.408691406250000000e-02 2.584471806093797674e-01
6.420898437500000000e-02 2.588840069539762312e-01
6.433105468750000000e-02 2.593206810037814170e-01
6.445312500000000000e-02 2.597572025019111996e-01
6.457519531250000000e-02 2.601935711915712712e-01
6.469726562500000000e-02 2.606297868160570852e-01
6.481933593750000000e-02 2.610658491187544672e-01
6.494140625000000000e-02 2.615017578431387824e-01
6.506347656250000000e-02 2.619375127327765451e-01
6.518554687500000000e-02 2.623731135313242535e-01
6.530761718750000000e-02 2.628085599825292218e-01
6.542968750000000000e-02 2.632438518302292474e-01
6.555175781250000000e-02 2.636789888183538322e-01
6.567382812500000000e-02 2.641139706909226281e-01
6.579589843750000000e-02 2.645487971920474357e-01
6.591796875000000000e-02 2.649834680659305941e-01
6.604003906250000000e-02 2.654179830568667020e-01
6.616210937500000000e-02 2.658523419092416185e-01
6.628417968750000000e-02 2.662865443675335730e-01
6.640625000000000000e-02 2.667205901763119447e-01
6.652832031250000000e-02 2.671544790802393154e-01
6.665039062500000000e-02 2.675882108240694168e-01
6.677246093750000000e-02 2.680217851526496275e-01
6.689453125000000000e-02 2.684552018109188642e-01
6.701660156250000000e-02 2.688884605439095243e-01
6.713867187500000000e-02 2.693215610967467089e-01
6.726074218750000000e-02 2.697545032146483335e-01
6.738281250000000000e-02 2.701872866429255726e-01
6.750488281250000000e-02 2.706199111269836366e-01
6.762695312500000000e-02 2.710523764123202728e-01
6.774902343750000000e-02 2.714846822445273755e-01
6.787109375000000000e-02 2.719168283692903754e-01
6.799316406250000000e-02 2.723488145323893495e-01
6.811523437500000000e-02 2.727806404796974116e-01
6.823730468750000000e-02 2.732123059571829327e-01
6.835937500000000000e-02 2.736438107109076534e-01
6.848144531250000000e-02 2.740751544870291823e-01
6.860351562500000000e-02 2.745063370317984974e-01
6.872558593750000000e-02 2.749373580915624449e-01
6.884765625000000000e-02 2.753682174127619620e-01
6.896972656250000000e-02 2.757989147419340759e-01
6.909179687500000000e-02 2.762294498257103492e-01
6.921386718750000000e-02 2.766598224108183790e-01
6.933593750000000000e-02 2.770900322440805197e-01
6.945800781250000000e-02 2.775200790724160482e-01
6.958007812500000000e-02 2.779499626428390546e-01
6.970214843750000000e-02 2.783796827024605514e-01
6.982421875000000000e-02 2.788092389984866970e-01
6.994628906250000000e-02 2.792386312782210722e-01
7.006835937500000000e-02 2.796678592890629034e-01
7.019042968750000000e-02 2.800969227785087834e-01
7.031250000000000000e-02 2.805258214941513950e-01
7.043457031250000000e-02 2.809545551836810096e-01
7.055664062500000000e-02 2.813831235948843212e-01
7.067871093750000000e-02 2.818115264756456684e-01
7.080078125000000000e-02 2.822397635739466448e-01
